"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2007",4.1,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2008",4.2,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2009",3.7,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2010",3.5,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2011",3.8,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2012",3.8,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2013",3.4,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2014",3.4,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2015",2.9,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2016",2.6,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2017",2.5,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2002",4.8,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2003",4.7,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2004",4.9,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2005",5.1,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2006",4.9,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2007",4.7,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2008",5.7,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2009",5.6,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2010",5.9,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2011",4.9,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2012",5.5,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2013",5,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2014",4.9,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2015",4.5,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2016",4,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2017",3.6,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2002",0.8,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2003",0.9,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2004",0.9,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2005",0.9,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2006",0.9,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2007",0.9,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2008",1,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2009",1,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2010",0.9,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2011",0.8,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2012",0.7,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2013",1,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2014",0.9,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2015",0.4,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2016",0.3,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2017",0.3,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2002",1,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2003",0.8,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2004",0.7,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2005",0.8,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2006",0.7,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2007",0.7,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2008",0.5,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2009",0.5,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2010",0.7,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2011",0.8,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2012",0.8,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2013",0.8,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2014",0.8,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2015",0.7,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2016",0.6,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2017",0.6,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
